timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1546451875879,118,HTTP Request,200,OK,http://www.example.com 1-100,text,true,,1613,116,100,100,118,0,0
1546451875886,111,HTTP Request,200,OK,http://www.example.com 1-87,text,true,,1608,116,100,100,111,0,0
1546451875879,119,HTTP Request,200,OK,http://www.example.com 1-78,text,true,,1608,116,100,100,118,0,0
1546451875879,119,HTTP Request,200,OK,http://www.example.com 1-71,text,true,,1592,116,100,100,119,0,0
1546451875886,113,HTTP Request,200,OK,http://www.example.com 1-86,text,true,,1597,116,100,100,113,0,0
1546451875892,108,HTTP Request,200,OK,http://www.example.com 1-2,text,true,,1613,116,100,100,108,0,0
1546451875891,109,HTTP Request,200,OK,http://www.example.com 1-72,text,true,,1614,116,100,100,109,0,0
1546451875891,109,HTTP Request,200,OK,http://www.example.com 1-73,text,true,,1592,116,100,100,109,0,0
1546451875894,108,HTTP Request,200,OK,http://www.example.com 1-15,text,true,,1592,116,100,100,108,0,0
1546451875895,107,HTTP Request,200,OK,http://www.example.com 1-13,text,true,,1608,116,100,100,107,0,0
1546451875894,110,HTTP Request,200,OK,http://www.example.com 1-51,text,true,,1592,116,100,100,110,0,0
1546451875894,111,HTTP Request,200,OK,http://www.example.com 1-16,text,true,,1592,116,100,100,111,0,0
1546451875893,116,HTTP Request,200,OK,http://www.example.com 1-28,text,true,,1592,116,100,100,116,0,0
1546451875905,108,HTTP Request,200,OK,http://www.example.com 1-52,text,true,,1592,116,100,100,108,0,0
1546451875904,114,HTTP Request,200,OK,http://www.example.com 1-14,text,true,,1613,116,100,100,114,0,0
1546451875907,111,HTTP Request,200,OK,http://www.example.com 1-34,text,true,,1614,116,100,100,106,0,0
1546451875905,113,HTTP Request,200,OK,http://www.example.com 1-62,text,true,,1613,116,100,100,113,0,0
1546451875907,111,HTTP Request,200,OK,http://www.example.com 1-79,text,true,,1592,116,100,100,111,0,0
1546451875907,111,HTTP Request,200,OK,http://www.example.com 1-48,text,true,,1608,116,100,100,111,0,0
1546451875907,111,HTTP Request,200,OK,http://www.example.com 1-7,text,true,,1592,116,100,100,111,0,0
1546451875907,112,HTTP Request,200,OK,http://www.example.com 1-70,text,true,,1614,116,100,100,112,0,0
1546451875911,108,HTTP Request,200,OK,http://www.example.com 1-25,text,true,,1608,116,100,100,108,0,0
1546451875905,114,HTTP Request,200,OK,http://www.example.com 1-41,text,true,,1608,116,100,100,114,0,0
1546451875907,113,HTTP Request,200,OK,http://www.example.com 1-83,text,true,,1592,116,100,100,113,0,0
1546451875913,107,HTTP Request,200,OK,http://www.example.com 1-19,text,true,,1592,116,100,100,107,0,0
1546451875908,112,HTTP Request,200,OK,http://www.example.com 1-30,text,true,,1592,116,100,100,112,0,0
1546451875908,113,HTTP Request,200,OK,http://www.example.com 1-47,text,true,,1592,116,100,100,112,0,0
